timestamps,vehicle_count
2024-05-01 13:18:57,9
2024-05-01 13:19:07,14
2024-05-01 13:19:17,11
2024-05-01 13:19:27,11
2024-05-01 13:19:37,12
2024-05-01 13:19:47,8
2024-05-01 13:19:57,7
2024-05-01 13:20:07,9
2024-05-01 13:20:17,9
2024-05-01 13:20:27,9
2024-05-01 13:20:37,12
2024-05-01 13:20:47,11
2024-05-01 13:20:57,8
2024-05-01 13:21:07,7
2024-05-01 13:21:17,10
2024-05-01 13:21:27,9
2024-05-01 13:21:37,10
2024-05-01 13:21:47,13
2024-05-01 13:21:57,12
2024-05-01 13:22:07,9
2024-05-01 13:22:17,9
2024-05-01 13:22:27,13
2024-05-01 13:22:37,8
2024-05-01 13:22:47,10
2024-05-01 13:22:57,12
2024-05-01 13:23:07,9
2024-05-01 13:23:17,10
2024-05-01 13:23:27,8
2024-05-01 13:23:37,11
2024-05-01 13:23:47,9
2024-05-01 13:23:57,8
2024-05-01 13:24:07,9
2024-05-01 13:24:17,6
2024-05-01 13:24:27,8
2024-05-01 13:24:37,10
2024-05-01 13:24:47,9
2024-05-01 13:24:57,7
2024-05-01 13:25:07,11
2024-05-01 13:25:17,9
2024-05-01 13:25:27,11
2024-05-01 13:25:37,9
2024-05-01 13:25:47,10
2024-05-01 13:25:57,9
2024-05-01 13:26:07,9
2024-05-01 13:26:17,11
2024-05-01 13:26:27,10
2024-05-01 13:26:37,11
2024-05-01 13:26:47,7
2024-05-01 13:26:57,5
2024-05-01 13:27:07,8
2024-05-01 13:27:17,9
2024-05-01 13:27:27,11
2024-05-01 13:27:37,11
2024-05-01 13:27:47,9
2024-05-01 13:27:57,11
2024-05-01 13:28:07,11
2024-05-01 13:28:17,10
2024-05-01 13:28:27,10
2024-05-01 13:28:37,10
2024-05-01 13:28:47,8
2024-05-01 13:28:57,10
2024-05-01 13:29:07,9
2024-05-01 13:29:17,11
2024-05-01 13:29:27,11
2024-05-01 13:29:37,12
2024-05-01 13:29:47,8
2024-05-01 13:29:57,14
2024-05-01 13:30:07,11
2024-05-01 13:30:17,11
2024-05-01 13:30:27,11
2024-05-01 13:30:37,9
2024-05-01 13:30:47,12
2024-05-01 13:30:57,9
2024-05-01 13:31:07,11
2024-05-01 13:31:17,11
2024-05-01 13:31:27,12
2024-05-01 13:31:37,9
2024-05-01 13:31:47,9
2024-05-01 13:31:57,8
2024-05-01 13:32:07,11
2024-05-01 13:32:17,10
2024-05-01 13:32:27,10
2024-05-01 13:32:37,5
2024-05-01 13:32:47,10
2024-05-01 13:32:57,7
2024-05-01 13:33:07,11
2024-05-01 13:33:17,6
2024-05-01 13:33:27,10
2024-05-01 13:33:37,9
2024-05-01 13:33:47,10
2024-05-01 13:33:57,4
2024-05-01 13:34:07,9
2024-05-01 13:34:17,7
2024-05-01 13:34:27,7
2024-05-01 13:34:37,7
2024-05-01 13:34:47,7
2024-05-01 13:34:57,8
2024-05-01 13:35:07,8
2024-05-01 13:35:17,8
2024-05-01 13:35:27,5
2024-05-01 13:35:37,6
2024-05-01 13:35:47,12
2024-05-01 13:35:57,6
2024-05-01 13:36:07,5
2024-05-01 13:36:17,6
2024-05-01 13:36:27,7
2024-05-01 13:36:37,10
2024-05-01 13:36:47,9
2024-05-01 13:36:57,9
2024-05-01 13:37:07,10
2024-05-01 13:37:17,8
2024-05-01 13:37:27,7
2024-05-01 13:37:37,7
2024-05-01 13:37:47,10
2024-05-01 13:37:57,11
2024-05-01 13:38:07,9
2024-05-01 13:38:17,4
2024-05-01 13:38:27,9
2024-05-01 13:38:37,4
2024-05-01 13:38:47,6
2024-05-01 13:38:57,9
2024-05-01 13:39:07,9
2024-05-01 13:39:17,9
2024-05-01 13:39:27,7
2024-05-01 13:39:37,9
2024-05-01 13:39:47,6
2024-05-01 13:39:57,9
2024-05-01 13:40:07,12
2024-05-01 13:40:17,9
2024-05-01 13:40:27,10
2024-05-01 13:40:37,11
2024-05-01 13:40:47,9
2024-05-01 13:40:57,5
2024-05-01 13:41:07,10
2024-05-01 13:41:17,9
2024-05-01 13:41:27,7
2024-05-01 13:41:37,7
2024-05-01 13:41:47,10
2024-05-01 13:41:57,8
2024-05-01 13:42:07,6
2024-05-01 13:42:17,7
2024-05-01 13:42:27,9
2024-05-01 13:42:37,8
2024-05-01 13:42:47,5
2024-05-01 13:42:57,4
2024-05-01 13:43:07,6
2024-05-01 13:43:17,10
2024-05-01 13:43:27,9
2024-05-01 13:43:37,8
2024-05-01 13:43:47,11
2024-05-01 13:43:57,7
2024-05-01 13:44:07,7
2024-05-01 13:44:17,8
2024-05-01 13:44:27,7
2024-05-01 13:44:37,11
2024-05-01 13:44:47,7
2024-05-01 13:44:57,11
2024-05-01 13:45:07,10
2024-05-01 13:45:17,7
2024-05-01 13:45:27,5
2024-05-01 13:45:37,6
2024-05-01 13:45:47,9
2024-05-01 13:45:57,7
2024-05-01 13:46:07,10
2024-05-01 13:46:17,9
2024-05-01 13:46:27,9
2024-05-01 13:46:37,9
2024-05-01 13:46:47,8
2024-05-01 13:46:57,11
2024-05-01 13:47:07,10
2024-05-01 13:47:17,10
2024-05-01 13:47:27,7
2024-05-01 13:47:37,5
2024-05-01 13:47:47,8
2024-05-01 13:47:57,4
2024-05-01 13:48:07,4
2024-05-01 13:48:17,5
2024-05-01 13:48:27,7
2024-05-01 13:48:37,8
2024-05-01 13:48:47,9
2024-05-01 13:48:57,11
2024-05-01 13:49:07,8
2024-05-01 13:49:17,8
2024-05-01 13:49:27,14
2024-05-01 13:49:37,11
2024-05-01 13:49:47,9
2024-05-01 13:49:57,8
2024-05-01 13:50:07,8
2024-05-01 13:50:17,6
2024-05-01 13:50:27,10
2024-05-01 13:50:37,8
2024-05-01 13:50:47,9
2024-05-01 13:50:57,11
2024-05-01 13:51:07,7
2024-05-01 13:51:17,10
2024-05-01 13:51:27,8
2024-05-01 13:51:37,9
2024-05-01 13:51:47,7
2024-05-01 13:51:57,10
2024-05-01 13:52:07,8
2024-05-01 13:52:17,10
2024-05-01 13:52:27,10
2024-05-01 13:52:37,9
2024-05-01 13:52:47,6
2024-05-01 13:52:57,12
2024-05-01 13:53:07,12
2024-05-01 13:53:17,9
2024-05-01 13:53:27,10
2024-05-01 13:53:37,10
2024-05-01 13:53:47,8
2024-05-01 13:53:57,8
2024-05-01 13:54:07,8
2024-05-01 13:54:17,11
2024-05-01 13:54:27,10
2024-05-01 13:54:37,8
2024-05-01 13:54:47,8
2024-05-01 13:54:57,8
2024-05-01 13:55:07,8
2024-05-01 13:55:17,9
2024-05-01 13:55:27,10
2024-05-01 13:55:37,7
2024-05-01 13:55:47,9
2024-05-01 13:55:57,7
2024-05-01 13:56:07,11
2024-05-01 13:56:17,10
2024-05-01 13:56:27,9
2024-05-01 13:56:37,7
2024-05-01 13:56:47,11
2024-05-01 13:56:57,10
2024-05-01 13:57:07,10
2024-05-01 13:57:17,11
2024-05-01 13:57:27,8
2024-05-01 13:57:37,8
2024-05-01 13:57:47,8
2024-05-01 13:57:57,8
2024-05-01 13:58:07,12
2024-05-01 13:58:17,8
2024-05-01 13:58:27,11
2024-05-01 13:58:37,8
2024-05-01 13:58:47,10
2024-05-01 13:58:57,7
2024-05-01 13:59:07,9
2024-05-01 13:59:17,6
2024-05-01 13:59:27,9
2024-05-01 13:59:37,6
2024-05-01 13:59:47,6
2024-05-01 13:59:57,8
2024-05-01 14:00:07,7
2024-05-01 14:00:17,8
2024-05-01 14:00:27,6
2024-05-01 14:00:37,8
2024-05-01 14:00:47,6
2024-05-01 14:00:57,8
2024-05-01 14:01:07,8
2024-05-01 14:01:17,7
2024-05-01 14:01:27,11
2024-05-01 14:01:37,9
2024-05-01 14:01:47,8
2024-05-01 14:01:57,6
2024-05-01 14:02:07,10
2024-05-01 14:02:17,9
2024-05-01 14:02:27,10
2024-05-01 14:02:37,7
2024-05-01 14:02:47,8
2024-05-01 14:02:57,7
2024-05-01 14:03:07,7
2024-05-01 14:03:17,12
2024-05-01 14:03:27,12
2024-05-01 14:03:37,11
2024-05-01 14:03:47,6
2024-05-01 14:03:57,6
2024-05-01 14:04:07,10
2024-05-01 14:04:17,5
2024-05-01 14:04:27,8
2024-05-01 14:04:37,10
2024-05-01 14:04:47,11
2024-05-01 14:04:57,8
2024-05-01 14:05:07,8
2024-05-01 14:05:17,5
2024-05-01 14:05:27,9
2024-05-01 14:05:37,9
2024-05-01 14:05:47,8
2024-05-01 14:05:57,6
2024-05-01 14:06:07,9
2024-05-01 14:06:17,5
2024-05-01 14:06:27,7
2024-05-01 14:06:37,6
2024-05-01 14:06:47,7
2024-05-01 14:06:57,7
2024-05-01 14:07:07,5
2024-05-01 14:07:17,4
2024-05-01 14:07:27,4
2024-05-01 14:07:37,11
2024-05-01 14:07:47,5
