timestamps,vehicle_count
2024-05-01 11:50:03,6
2024-05-01 11:50:13,6
2024-05-01 11:50:23,4
2024-05-01 11:50:33,3
2024-05-01 11:50:43,3
2024-05-01 11:50:53,6
2024-05-01 11:51:03,6
2024-05-01 11:51:13,8
2024-05-01 11:51:23,8
2024-05-01 11:51:33,8
2024-05-01 11:51:43,8
2024-05-01 11:51:53,6
2024-05-01 11:52:03,6
2024-05-01 11:52:13,4
2024-05-01 11:52:23,6
2024-05-01 11:52:33,7
2024-05-01 11:52:43,9
2024-05-01 11:52:53,7
2024-05-01 11:53:03,4
2024-05-01 11:53:13,5
2024-05-01 11:53:23,4
2024-05-01 11:53:33,8
2024-05-01 11:53:43,7
2024-05-01 11:53:53,6
2024-05-01 11:54:03,7
2024-05-01 11:54:13,6
2024-05-01 11:54:23,6
2024-05-01 11:54:33,4
2024-05-01 11:54:43,7
2024-05-01 11:54:53,9
2024-05-01 11:55:03,7
2024-05-01 11:55:13,7
2024-05-01 11:55:23,9
2024-05-01 11:55:33,8
2024-05-01 11:55:43,7
2024-05-01 11:55:53,7
2024-05-01 11:56:03,10
2024-05-01 11:56:13,8
2024-05-01 11:56:23,7
2024-05-01 11:56:33,6
2024-05-01 11:56:43,9
2024-05-01 11:56:53,7
2024-05-01 11:57:03,8
2024-05-01 11:57:13,9
2024-05-01 11:57:23,6
2024-05-01 11:57:33,4
2024-05-01 11:57:43,5
2024-05-01 11:57:53,4
2024-05-01 11:58:03,6
2024-05-01 11:58:13,7
2024-05-01 11:58:23,6
2024-05-01 11:58:33,7
2024-05-01 11:58:43,7
2024-05-01 11:58:53,8
2024-05-01 11:59:03,9
2024-05-01 11:59:13,6
2024-05-01 11:59:23,10
2024-05-01 11:59:33,6
2024-05-01 11:59:43,9
2024-05-01 11:59:53,8
2024-05-01 12:00:03,8
2024-05-01 12:00:13,9
2024-05-01 12:00:23,7
2024-05-01 12:00:33,7
2024-05-01 12:00:43,8
2024-05-01 12:00:53,5
2024-05-01 12:01:03,4
2024-05-01 12:01:13,4
2024-05-01 12:01:23,5
2024-05-01 12:01:33,8
2024-05-01 12:01:43,7
2024-05-01 12:01:53,4
2024-05-01 12:02:03,8
2024-05-01 12:02:13,8
2024-05-01 12:02:23,8
2024-05-01 12:02:33,7
2024-05-01 12:02:43,9
2024-05-01 12:02:53,6
2024-05-01 12:03:03,8
2024-05-01 12:03:13,9
2024-05-01 12:03:23,7
2024-05-01 12:03:33,4
2024-05-01 12:03:43,5
2024-05-01 12:03:53,7
2024-05-01 12:04:03,7
2024-05-01 12:04:13,7
2024-05-01 12:04:23,6
2024-05-01 12:04:33,3
2024-05-01 12:04:43,8
2024-05-01 12:04:53,7
2024-05-01 12:05:03,8
2024-05-01 12:05:13,8
2024-05-01 12:05:23,8
2024-05-01 12:05:33,7
2024-05-01 12:05:43,6
2024-05-01 12:05:53,9
2024-05-01 12:06:03,8
2024-05-01 12:06:13,8
2024-05-01 12:06:23,7
2024-05-01 12:06:33,7
2024-05-01 12:06:43,6
2024-05-01 12:06:53,9
2024-05-01 12:07:03,9
2024-05-01 12:07:13,9
2024-05-01 12:07:23,11
2024-05-01 12:07:33,9
2024-05-01 12:07:43,9
2024-05-01 12:07:53,10
2024-05-01 12:08:03,10
2024-05-01 12:08:13,8
2024-05-01 12:08:23,6
2024-05-01 12:08:33,9
2024-05-01 12:08:43,7
2024-05-01 12:08:53,9
2024-05-01 12:09:03,8
2024-05-01 12:09:13,8
2024-05-01 12:09:23,7
2024-05-01 12:09:33,6
2024-05-01 12:09:43,8
2024-05-01 12:09:53,7
2024-05-01 12:10:03,6
2024-05-01 12:10:13,5
2024-05-01 12:10:23,7
2024-05-01 12:10:33,8
2024-05-01 12:10:43,5
2024-05-01 12:10:53,9
2024-05-01 12:11:03,7
2024-05-01 12:11:13,3
2024-05-01 12:11:23,6
2024-05-01 12:11:33,4
2024-05-01 12:11:43,6
2024-05-01 12:11:53,6
2024-05-01 12:12:03,6
2024-05-01 12:12:13,6
2024-05-01 12:12:23,7
2024-05-01 12:12:33,7
2024-05-01 12:12:43,8
2024-05-01 12:12:53,6
2024-05-01 12:13:03,9
2024-05-01 12:13:13,8
2024-05-01 12:13:23,7
2024-05-01 12:13:33,6
2024-05-01 12:13:43,8
2024-05-01 12:13:53,7
2024-05-01 12:14:03,4
2024-05-01 12:14:13,5
2024-05-01 12:14:23,9
2024-05-01 12:14:33,8
2024-05-01 12:14:43,7
2024-05-01 12:14:53,9
2024-05-01 12:15:03,5
2024-05-01 12:15:13,5
2024-05-01 12:15:23,7
2024-05-01 12:15:33,6
2024-05-01 12:15:43,7
2024-05-01 12:15:53,7
2024-05-01 12:16:03,7
2024-05-01 12:16:13,9
2024-05-01 12:16:23,8
2024-05-01 12:16:33,6
2024-05-01 12:16:43,5
2024-05-01 12:16:53,7
2024-05-01 12:17:03,7
2024-05-01 12:17:13,5
2024-05-01 12:17:23,4
2024-05-01 12:17:33,9
2024-05-01 12:17:43,6
2024-05-01 12:17:53,9
2024-05-01 12:18:03,6
2024-05-01 12:18:13,10
2024-05-01 12:18:23,7
2024-05-01 12:18:33,7
2024-05-01 12:18:43,6
2024-05-01 12:18:53,8
2024-05-01 12:19:03,6
2024-05-01 12:19:13,9
2024-05-01 12:19:23,10
2024-05-01 12:19:33,12
2024-05-01 12:19:43,8
2024-05-01 12:19:53,6
2024-05-01 12:20:03,7
2024-05-01 12:20:13,8
2024-05-01 12:20:23,8
2024-05-01 12:20:33,6
2024-05-01 12:20:43,8
2024-05-01 12:20:53,7
2024-05-01 12:21:03,9
2024-05-01 12:21:13,6
2024-05-01 12:21:23,9
2024-05-01 12:21:33,10
2024-05-01 12:21:43,6
2024-05-01 12:21:53,4
2024-05-01 12:22:03,6
2024-05-01 12:22:13,5
2024-05-01 12:22:23,8
2024-05-01 12:22:33,9
2024-05-01 12:22:43,7
2024-05-01 12:22:53,8
2024-05-01 12:23:03,5
2024-05-01 12:23:13,6
2024-05-01 12:23:23,7
2024-05-01 12:23:33,7
2024-05-01 12:23:43,10
2024-05-01 12:23:53,8
2024-05-01 12:24:03,9
2024-05-01 12:24:13,7
2024-05-01 12:24:23,10
2024-05-01 12:24:33,7
2024-05-01 12:24:43,9
2024-05-01 12:24:53,7
2024-05-01 12:25:03,11
2024-05-01 12:25:13,8
2024-05-01 12:25:23,7
2024-05-01 12:25:33,8
2024-05-01 12:25:43,11
2024-05-01 12:25:53,10
2024-05-01 12:26:03,10
2024-05-01 12:26:13,8
2024-05-01 12:26:23,10
2024-05-01 12:26:33,6
2024-05-01 12:26:43,9
2024-05-01 12:26:53,6
2024-05-01 12:27:03,6
2024-05-01 12:27:13,7
2024-05-01 12:27:23,9
2024-05-01 12:27:33,9
2024-05-01 12:27:43,10
2024-05-01 12:27:53,7
2024-05-01 12:28:03,10
2024-05-01 12:28:13,9
2024-05-01 12:28:23,8
2024-05-01 12:28:33,10
2024-05-01 12:28:43,7
2024-05-01 12:28:53,7
2024-05-01 12:29:03,10
2024-05-01 12:29:13,6
2024-05-01 12:29:23,7
2024-05-01 12:29:33,7
2024-05-01 12:29:43,7
2024-05-01 12:29:53,11
2024-05-01 12:30:03,8
2024-05-01 12:30:13,9
2024-05-01 12:30:23,8
2024-05-01 12:30:33,9
2024-05-01 12:30:43,9
2024-05-01 12:30:53,5
2024-05-01 12:31:03,8
2024-05-01 12:31:13,8
2024-05-01 12:31:23,6
2024-05-01 12:31:33,8
2024-05-01 12:31:43,8
2024-05-01 12:31:53,7
2024-05-01 12:32:03,6
2024-05-01 12:32:13,7
2024-05-01 12:32:23,5
2024-05-01 12:32:33,6
2024-05-01 12:32:43,6
2024-05-01 12:32:53,8
2024-05-01 12:33:03,7
2024-05-01 12:33:13,9
2024-05-01 12:33:23,9
2024-05-01 12:33:33,8
2024-05-01 12:33:43,6
2024-05-01 12:33:53,5
2024-05-01 12:34:03,5
2024-05-01 12:34:13,4
2024-05-01 12:34:23,6
2024-05-01 12:34:33,8
2024-05-01 12:34:43,9
2024-05-01 12:34:53,3
2024-05-01 12:35:03,4
2024-05-01 12:35:13,4
2024-05-01 12:35:23,7
2024-05-01 12:35:33,6
2024-05-01 12:35:43,5
2024-05-01 12:35:53,8
2024-05-01 12:36:03,6
2024-05-01 12:36:13,7
2024-05-01 12:36:23,6
2024-05-01 12:36:33,7
2024-05-01 12:36:43,7
2024-05-01 12:36:53,8
2024-05-01 12:37:03,4
2024-05-01 12:37:13,5
2024-05-01 12:37:23,5
2024-05-01 12:37:33,8
2024-05-01 12:37:43,5
2024-05-01 12:37:53,6
2024-05-01 12:38:03,8
2024-05-01 12:38:13,6
2024-05-01 12:38:23,8
2024-05-01 12:38:33,9
2024-05-01 12:38:43,6
2024-05-01 12:38:53,8
2024-05-01 12:39:03,7
2024-05-01 12:39:13,7
2024-05-01 12:39:23,8
2024-05-01 12:39:33,5
2024-05-01 12:39:43,6
2024-05-01 12:39:53,6
2024-05-01 12:40:03,7
2024-05-01 12:40:13,5
2024-05-01 12:40:23,6
2024-05-01 12:40:33,8
2024-05-01 12:40:43,8
2024-05-01 12:40:53,8
2024-05-01 12:41:03,8
2024-05-01 12:41:13,9
2024-05-01 12:41:23,10
2024-05-01 12:41:33,10
2024-05-01 12:41:43,9
2024-05-01 12:41:53,8
2024-05-01 12:42:03,7
2024-05-01 12:42:13,7
2024-05-01 12:42:23,8
2024-05-01 12:42:33,8
2024-05-01 12:42:43,7
2024-05-01 12:42:53,8
2024-05-01 12:43:03,9
2024-05-01 12:43:13,8
2024-05-01 12:43:23,6
2024-05-01 12:43:33,8
2024-05-01 12:43:43,7
2024-05-01 12:43:53,7
2024-05-01 12:44:03,7
2024-05-01 12:44:13,5
2024-05-01 12:44:23,7
2024-05-01 12:44:33,6
2024-05-01 12:44:43,8
2024-05-01 12:44:53,9
2024-05-01 12:45:03,8
2024-05-01 12:45:13,6
2024-05-01 12:45:23,7
2024-05-01 12:45:33,6
2024-05-01 12:45:43,8
2024-05-01 12:45:53,7
2024-05-01 12:46:03,8
2024-05-01 12:46:13,7
2024-05-01 12:46:23,9
2024-05-01 12:46:33,7
2024-05-01 12:46:43,5
2024-05-01 12:46:53,5
2024-05-01 12:47:03,4
2024-05-01 12:47:13,7
2024-05-01 12:47:23,9
2024-05-01 12:47:33,7
2024-05-01 12:47:43,6
2024-05-01 12:47:53,9
2024-05-01 12:48:03,6
2024-05-01 12:48:13,7
2024-05-01 12:48:23,8
2024-05-01 12:48:33,7
2024-05-01 12:48:43,8
2024-05-01 12:48:53,4
2024-05-01 12:49:03,4
2024-05-01 12:49:13,9
2024-05-01 12:49:23,6
2024-05-01 12:49:33,9
2024-05-01 12:49:43,6
2024-05-01 12:49:53,7
2024-05-01 12:50:03,4
2024-05-01 12:50:13,10
2024-05-01 12:50:23,8
2024-05-01 12:50:33,8
2024-05-01 12:50:43,10
2024-05-01 12:50:53,7
2024-05-01 12:51:03,4
2024-05-01 12:51:13,7
2024-05-01 12:51:23,10
2024-05-01 12:51:33,6
2024-05-01 12:51:43,8
2024-05-01 12:51:53,9
2024-05-01 12:52:03,9
2024-05-01 12:52:13,9
2024-05-01 12:52:23,7
2024-05-01 12:52:33,8
2024-05-01 12:52:43,7
2024-05-01 12:52:53,7
2024-05-01 12:53:03,5
2024-05-01 12:53:13,6
2024-05-01 12:53:23,7
2024-05-01 12:53:33,7
2024-05-01 12:53:43,7
2024-05-01 12:53:53,9
2024-05-01 12:54:03,9
2024-05-01 12:54:13,10
2024-05-01 12:54:23,4
2024-05-01 12:54:33,3
2024-05-01 12:54:43,5
2024-05-01 12:54:53,8
2024-05-01 12:55:03,6
2024-05-01 12:55:13,6
2024-05-01 12:55:23,5
2024-05-01 12:55:33,6
2024-05-01 12:55:43,7
2024-05-01 12:55:53,9
2024-05-01 12:56:03,8
2024-05-01 12:56:13,7
2024-05-01 12:56:23,9
2024-05-01 12:56:33,7
2024-05-01 12:56:43,7
2024-05-01 12:56:53,9
2024-05-01 12:57:03,9
2024-05-01 12:57:13,4
2024-05-01 12:57:23,4
2024-05-01 12:57:33,8
2024-05-01 12:57:43,9
2024-05-01 12:57:53,7
2024-05-01 12:58:03,5
2024-05-01 12:58:13,5
2024-05-01 12:58:23,8
2024-05-01 12:58:33,5
2024-05-01 12:58:43,8
2024-05-01 12:58:53,10
2024-05-01 12:59:03,10
2024-05-01 12:59:13,7
2024-05-01 12:59:23,8
2024-05-01 12:59:33,7
2024-05-01 12:59:43,5
2024-05-01 12:59:53,9
2024-05-01 13:00:03,8
2024-05-01 13:00:13,7
2024-05-01 13:00:23,9
2024-05-01 13:00:33,7
2024-05-01 13:00:43,7
2024-05-01 13:00:53,5
2024-05-01 13:01:03,8
2024-05-01 13:01:13,7
2024-05-01 13:01:23,10
2024-05-01 13:01:33,5
2024-05-01 13:01:43,8
2024-05-01 13:01:53,8
2024-05-01 13:02:03,7
2024-05-01 13:02:13,9
2024-05-01 13:02:23,9
2024-05-01 13:02:33,6
2024-05-01 13:02:43,6
2024-05-01 13:02:53,6
2024-05-01 13:03:03,5
2024-05-01 13:03:13,5
2024-05-01 13:03:23,9
2024-05-01 13:03:33,6
2024-05-01 13:03:43,5
2024-05-01 13:03:53,8
2024-05-01 13:04:03,7
2024-05-01 13:04:13,4
2024-05-01 13:04:23,3
2024-05-01 13:04:33,4
2024-05-01 13:04:43,8
2024-05-01 13:04:53,11
2024-05-01 13:05:03,5
2024-05-01 13:05:13,9
2024-05-01 13:05:23,10
2024-05-01 13:05:33,7
2024-05-01 13:05:43,7
2024-05-01 13:05:53,8
2024-05-01 13:06:03,7
2024-05-01 13:06:13,8
2024-05-01 13:06:23,6
2024-05-01 13:06:33,8
2024-05-01 13:06:43,10
2024-05-01 13:06:53,6
2024-05-01 13:07:03,5
2024-05-01 13:07:13,5
2024-05-01 13:07:23,5
2024-05-01 13:07:33,7
2024-05-01 13:07:43,4
2024-05-01 13:07:53,6
2024-05-01 13:08:03,9
2024-05-01 13:08:13,5
2024-05-01 13:08:23,9
2024-05-01 13:08:33,4
2024-05-01 13:08:43,5
2024-05-01 13:08:53,8
2024-05-01 13:09:03,8
2024-05-01 13:09:13,10
2024-05-01 13:09:23,9
2024-05-01 13:09:33,6
2024-05-01 13:09:43,8
2024-05-01 13:09:53,7
2024-05-01 13:10:03,7
2024-05-01 13:10:13,9
2024-05-01 13:10:23,7
2024-05-01 13:10:33,7
2024-05-01 13:10:43,7
2024-05-01 13:10:53,7
2024-05-01 13:11:03,7
2024-05-01 13:11:13,6
2024-05-01 13:11:23,4
2024-05-01 13:11:33,7
2024-05-01 13:11:43,9
2024-05-01 13:11:53,8
2024-05-01 13:12:03,4
2024-05-01 13:12:13,6
2024-05-01 13:12:23,5
2024-05-01 13:12:33,10
2024-05-01 13:12:43,8
2024-05-01 13:12:53,9
2024-05-01 13:13:03,6
2024-05-01 13:13:13,5
2024-05-01 13:13:23,3
2024-05-01 13:13:33,7
2024-05-01 13:13:43,6
2024-05-01 13:13:53,6
2024-05-01 13:14:03,7
2024-05-01 13:14:13,8
2024-05-01 13:14:23,6
2024-05-01 13:14:33,7
2024-05-01 13:14:43,7
2024-05-01 13:14:53,7
2024-05-01 13:15:03,7
2024-05-01 13:15:13,7
2024-05-01 13:15:23,5
2024-05-01 13:15:33,8
2024-05-01 13:15:43,6
2024-05-01 13:15:53,8
2024-05-01 13:16:03,8
2024-05-01 13:16:13,7
2024-05-01 13:16:23,6
2024-05-01 13:16:33,7
2024-05-01 13:16:43,5
2024-05-01 13:16:53,7
2024-05-01 13:17:03,9
2024-05-01 13:17:13,8
2024-05-01 13:17:23,7
2024-05-01 13:17:33,5
2024-05-01 13:17:43,7
2024-05-01 13:17:53,8
2024-05-01 13:18:03,5
2024-05-01 13:18:13,6
2024-05-01 13:18:23,8
2024-05-01 13:18:33,8
2024-05-01 13:18:43,6
2024-05-01 13:18:53,4
2024-05-01 13:19:03,5
2024-05-01 13:19:13,7
2024-05-01 13:19:23,9
2024-05-01 13:19:33,4
2024-05-01 13:19:43,5
2024-05-01 13:19:53,5
2024-05-01 13:20:03,3
2024-05-01 13:20:13,6
2024-05-01 13:20:23,4
2024-05-01 13:20:33,6
2024-05-01 13:20:43,5
2024-05-01 13:20:53,4
2024-05-01 13:21:03,5
2024-05-01 13:21:13,6
2024-05-01 13:21:23,6
2024-05-01 13:21:33,5
2024-05-01 13:21:43,7
2024-05-01 13:21:53,4
2024-05-01 13:22:03,6
2024-05-01 13:22:13,6
2024-05-01 13:22:23,5
2024-05-01 13:22:33,6
2024-05-01 13:22:43,3
2024-05-01 13:22:53,4
2024-05-01 13:23:03,6
2024-05-01 13:23:13,4
2024-05-01 13:23:23,6
2024-05-01 13:23:33,7
2024-05-01 13:23:43,5
2024-05-01 13:23:53,6
2024-05-01 13:24:03,5
2024-05-01 13:24:13,6
2024-05-01 13:24:23,3
2024-05-01 13:24:33,6
2024-05-01 13:24:43,5
2024-05-01 13:24:53,8
2024-05-01 13:25:03,3
2024-05-01 13:25:13,5
2024-05-01 13:25:23,7
2024-05-01 13:25:33,3
2024-05-01 13:25:43,5
2024-05-01 13:25:53,5
2024-05-01 13:26:03,6
2024-05-01 13:26:13,6
2024-05-01 13:26:23,6
2024-05-01 13:26:33,3
2024-05-01 13:26:43,2
2024-05-01 13:26:53,7
2024-05-01 13:27:03,5
2024-05-01 13:27:13,5
2024-05-01 13:27:23,6
2024-05-01 13:27:33,5
2024-05-01 13:27:43,7
2024-05-01 13:27:53,5
2024-05-01 13:28:03,4
2024-05-01 13:28:13,3
2024-05-01 13:28:23,2
2024-05-01 13:28:33,4
2024-05-01 13:28:43,6
2024-05-01 13:28:53,4
2024-05-01 13:29:03,6
2024-05-01 13:29:13,6
2024-05-01 13:29:23,6
2024-05-01 13:29:33,6
2024-05-01 13:29:43,8
2024-05-01 13:29:53,4
2024-05-01 13:30:03,7
2024-05-01 13:30:13,6
2024-05-01 13:30:23,6
2024-05-01 13:30:33,4
2024-05-01 13:30:43,4
2024-05-01 13:30:53,8
2024-05-01 13:31:03,5
2024-05-01 13:31:13,5
2024-05-01 13:31:23,6
2024-05-01 13:31:33,4
2024-05-01 13:31:43,5
2024-05-01 13:31:53,6
2024-05-01 13:32:03,6
2024-05-01 13:32:13,6
2024-05-01 13:32:23,5
2024-05-01 13:32:33,8
2024-05-01 13:32:43,4
2024-05-01 13:32:53,4
2024-05-01 13:33:03,5
2024-05-01 13:33:13,6
2024-05-01 13:33:23,6
2024-05-01 13:33:33,5
2024-05-01 13:33:43,6
2024-05-01 13:33:53,3
2024-05-01 13:34:03,5
2024-05-01 13:34:13,5
2024-05-01 13:34:23,3
2024-05-01 13:34:33,5
2024-05-01 13:34:43,7
2024-05-01 13:34:53,5
2024-05-01 13:35:03,6
2024-05-01 13:35:13,6
2024-05-01 13:35:23,4
2024-05-01 13:35:33,7
2024-05-01 13:35:43,9
2024-05-01 13:35:53,4
2024-05-01 13:36:03,6
2024-05-01 13:36:13,6
2024-05-01 13:36:23,5
2024-05-01 13:36:33,5
2024-05-01 13:36:43,4
2024-05-01 13:36:53,4
2024-05-01 13:37:03,7
2024-05-01 13:37:13,5
2024-05-01 13:37:23,3
2024-05-01 13:37:33,1
2024-05-01 13:37:43,3
2024-05-01 13:37:53,2
2024-05-01 13:38:03,3
2024-05-01 13:38:13,3
2024-05-01 13:38:23,3
2024-05-01 13:38:33,5
2024-05-01 13:38:43,5
2024-05-01 13:38:53,4
2024-05-01 13:39:03,6
2024-05-01 13:39:13,2
2024-05-01 13:39:23,6
2024-05-01 13:39:33,6
2024-05-01 13:39:43,4
2024-05-01 13:39:53,5
2024-05-01 13:40:03,7
2024-05-01 13:40:13,7
2024-05-01 13:40:23,6
2024-05-01 13:40:33,5
2024-05-01 13:40:43,8
2024-05-01 13:40:53,10
2024-05-01 13:41:03,5
2024-05-01 13:41:13,7
2024-05-01 13:41:23,4
2024-05-01 13:41:33,5
2024-05-01 13:41:43,5
2024-05-01 13:41:53,6
2024-05-01 13:42:03,3
2024-05-01 13:42:13,5
2024-05-01 13:42:23,4
2024-05-01 13:42:33,2
2024-05-01 13:42:43,6
2024-05-01 13:42:53,6
2024-05-01 13:43:03,5
2024-05-01 13:43:13,3
2024-05-01 13:43:23,5
2024-05-01 13:43:33,5
2024-05-01 13:43:43,4
2024-05-01 13:43:53,4
2024-05-01 13:44:03,4
2024-05-01 13:44:13,4
2024-05-01 13:44:23,3
2024-05-01 13:44:33,6
2024-05-01 13:44:43,4
2024-05-01 13:44:53,4
2024-05-01 13:45:03,7
2024-05-01 13:45:13,3
2024-05-01 13:45:23,5
2024-05-01 13:45:33,2
2024-05-01 13:45:43,6
2024-05-01 13:45:53,7
2024-05-01 13:46:03,5
2024-05-01 13:46:13,4
2024-05-01 13:46:23,7
2024-05-01 13:46:33,7
2024-05-01 13:46:43,3
2024-05-01 13:46:53,6
2024-05-01 13:47:03,6
2024-05-01 13:47:13,7
2024-05-01 13:47:23,6
2024-05-01 13:47:33,5
2024-05-01 13:47:43,6
2024-05-01 13:47:53,5
2024-05-01 13:48:03,6
2024-05-01 13:48:13,4
2024-05-01 13:48:23,1
2024-05-01 13:48:33,7
2024-05-01 13:48:43,6
2024-05-01 13:48:53,5
2024-05-01 13:49:03,7
2024-05-01 13:49:13,6
2024-05-01 13:49:23,7
2024-05-01 13:49:33,7
2024-05-01 13:49:43,6
2024-05-01 13:49:53,3
2024-05-01 13:50:03,4
2024-05-01 13:50:13,4
2024-05-01 13:50:23,5
2024-05-01 13:50:33,8
2024-05-01 13:50:43,6
2024-05-01 13:50:53,6
2024-05-01 13:51:03,7
2024-05-01 13:51:13,5
2024-05-01 13:51:23,5
2024-05-01 13:51:33,8
2024-05-01 13:51:43,4
2024-05-01 13:51:53,6
2024-05-01 13:52:03,5
2024-05-01 13:52:13,2
2024-05-01 13:52:23,3
2024-05-01 13:52:33,3
2024-05-01 13:52:43,4
2024-05-01 13:52:53,6
2024-05-01 13:53:03,5
2024-05-01 13:53:13,2
2024-05-01 13:53:23,4
2024-05-01 13:53:33,6
2024-05-01 13:53:43,8
2024-05-01 13:53:53,9
2024-05-01 13:54:03,3
2024-05-01 13:54:13,4
2024-05-01 13:54:23,6
2024-05-01 13:54:33,3
2024-05-01 13:54:43,6
2024-05-01 13:54:53,6
2024-05-01 13:55:03,5
2024-05-01 13:55:13,4
2024-05-01 13:55:23,6
2024-05-01 13:55:33,3
2024-05-01 13:55:43,5
2024-05-01 13:55:53,5
2024-05-01 13:56:03,5
2024-05-01 13:56:13,6
2024-05-01 13:56:23,5
2024-05-01 13:56:33,4
2024-05-01 13:56:43,4
2024-05-01 13:56:53,5
2024-05-01 13:57:03,5
2024-05-01 13:57:13,5
2024-05-01 13:57:23,5
2024-05-01 13:57:33,5
2024-05-01 13:57:43,5
2024-05-01 13:57:53,5
2024-05-01 13:58:03,8
2024-05-01 13:58:13,6
2024-05-01 13:58:23,6
2024-05-01 13:58:33,3
2024-05-01 13:58:43,2
2024-05-01 13:58:53,5
2024-05-01 13:59:03,1
2024-05-01 13:59:13,1
2024-05-01 13:59:23,5
2024-05-01 13:59:33,6
2024-05-01 13:59:43,6
2024-05-01 13:59:53,8
2024-05-01 14:00:03,8
2024-05-01 14:00:13,6
2024-05-01 14:00:23,9
2024-05-01 14:00:33,6
2024-05-01 14:00:43,5
2024-05-01 14:00:53,5
2024-05-01 14:01:03,10
2024-05-01 14:01:13,8
2024-05-01 14:01:23,6
2024-05-01 14:01:33,8
2024-05-01 14:01:43,8
2024-05-01 14:01:53,6
2024-05-01 14:02:03,8
2024-05-01 14:02:13,9
2024-05-01 14:02:23,6
2024-05-01 14:02:33,8
2024-05-01 14:02:43,8
2024-05-01 14:02:53,7
2024-05-01 14:03:03,8
2024-05-01 14:03:13,6
2024-05-01 14:03:23,7
2024-05-01 14:03:33,7
2024-05-01 14:03:43,4
2024-05-01 14:03:53,5
2024-05-01 14:04:03,5
2024-05-01 14:04:13,5
2024-05-01 14:04:23,6
2024-05-01 14:04:33,7
2024-05-01 14:04:43,7
2024-05-01 14:04:53,5
2024-05-01 14:05:03,8
2024-05-01 14:05:13,7
2024-05-01 14:05:23,4
2024-05-01 14:05:33,8
2024-05-01 14:05:43,8
2024-05-01 14:05:53,6
2024-05-01 14:06:03,3
2024-05-01 14:06:13,6
2024-05-01 14:06:23,8
2024-05-01 14:06:33,7
2024-05-01 14:06:43,9
2024-05-01 14:06:53,6
2024-05-01 14:07:03,8
2024-05-01 14:07:13,6
2024-05-01 14:07:23,6
2024-05-01 14:07:33,7
2024-05-01 14:07:43,8
2024-05-01 14:07:53,8
2024-05-01 14:08:03,6
2024-05-01 14:08:13,10
2024-05-01 14:08:23,8
2024-05-01 14:08:33,7
2024-05-01 14:08:43,9
2024-05-01 14:08:53,9
2024-05-01 14:09:03,7
2024-05-01 14:09:13,8
2024-05-01 14:09:23,6
2024-05-01 14:09:33,6
2024-05-01 14:09:43,8
2024-05-01 14:09:53,7
2024-05-01 14:10:03,7
2024-05-01 14:10:13,10
2024-05-01 14:10:23,8
2024-05-01 14:10:33,9
2024-05-01 14:10:43,9
