timestamps,vehicle_count
2024-05-01 14:58:44,4
2024-05-01 14:58:54,5
2024-05-01 14:59:04,4
2024-05-01 14:59:14,1
2024-05-01 14:59:24,5
2024-05-01 14:59:34,6
2024-05-01 14:59:44,6
2024-05-01 14:59:54,6
2024-05-01 15:00:04,8
2024-05-01 15:00:14,5
2024-05-01 15:00:24,6
2024-05-01 15:00:34,5
2024-05-01 15:00:44,9
2024-05-01 15:00:54,2
2024-05-01 15:01:04,3
2024-05-01 15:01:14,2
2024-05-01 15:01:24,5
2024-05-01 15:01:34,4
2024-05-01 15:01:44,4
2024-05-01 15:01:54,2
2024-05-01 15:02:04,1
2024-05-01 15:02:14,5
2024-05-01 15:02:24,3
2024-05-01 15:02:34,4
2024-05-01 15:02:44,6
2024-05-01 15:02:54,7
2024-05-01 15:03:04,5
2024-05-01 15:03:14,3
2024-05-01 15:03:24,5
2024-05-01 15:03:34,5
2024-05-01 15:03:44,5
2024-05-01 15:03:54,3
2024-05-01 15:04:04,6
2024-05-01 15:04:14,3
2024-05-01 15:04:24,1
2024-05-01 15:04:34,2
2024-05-01 15:04:44,3
2024-05-01 15:04:54,4
2024-05-01 15:05:04,2
2024-05-01 15:05:14,3
2024-05-01 15:05:24,4
2024-05-01 15:05:34,2
2024-05-01 15:05:44,5
2024-05-01 15:05:54,5
2024-05-01 15:06:04,1
2024-05-01 15:06:14,2
2024-05-01 15:06:24,5
2024-05-01 15:06:34,3
2024-05-01 15:06:44,2
2024-05-01 15:06:54,1
2024-05-01 15:07:04,3
2024-05-01 15:07:14,3
2024-05-01 15:07:24,3
2024-05-01 15:07:34,4
2024-05-01 15:07:44,3
2024-05-01 15:07:54,2
2024-05-01 15:08:04,4
2024-05-01 15:08:14,5
2024-05-01 15:08:24,1
2024-05-01 15:08:34,2
2024-05-01 15:08:44,1
2024-05-01 15:08:54,4
2024-05-01 15:09:04,6
2024-05-01 15:09:14,6
2024-05-01 15:09:24,3
2024-05-01 15:09:34,4
2024-05-01 15:09:44,2
2024-05-01 15:09:54,5
2024-05-01 15:10:04,3
2024-05-01 15:10:14,5
2024-05-01 15:10:24,2
2024-05-01 15:10:34,5
2024-05-01 15:10:44,8
2024-05-01 15:10:54,6
2024-05-01 15:11:04,5
2024-05-01 15:11:14,8
2024-05-01 15:11:24,5
2024-05-01 15:11:34,5
2024-05-01 15:11:44,2
2024-05-01 15:11:54,4
2024-05-01 15:12:04,2
2024-05-01 15:12:14,4
2024-05-01 15:12:24,3
2024-05-01 15:12:34,2
2024-05-01 15:12:44,3
2024-05-01 15:12:54,5
2024-05-01 15:13:04,3
2024-05-01 15:13:14,3
2024-05-01 15:13:24,3
2024-05-01 15:13:34,4
2024-05-01 15:13:44,3
2024-05-01 15:13:54,2
2024-05-01 15:14:04,3
2024-05-01 15:14:14,5
2024-05-01 15:14:24,3
2024-05-01 15:14:34,3
2024-05-01 15:14:44,1
2024-05-01 15:14:54,5
2024-05-01 15:15:04,4
2024-05-01 15:15:14,8
2024-05-01 15:15:24,7
2024-05-01 15:15:34,5
2024-05-01 15:15:44,4
2024-05-01 15:15:54,3
2024-05-01 15:16:04,4
2024-05-01 15:16:14,4
2024-05-01 15:16:24,3
2024-05-01 15:16:34,3
2024-05-01 15:16:44,5
2024-05-01 15:16:54,6
2024-05-01 15:17:04,2
2024-05-01 15:17:14,3
2024-05-01 15:17:24,6
2024-05-01 15:17:34,7
2024-05-01 15:17:44,3
2024-05-01 15:17:54,5
2024-05-01 15:18:04,4
2024-05-01 15:18:14,2
2024-05-01 15:18:24,3
2024-05-01 15:18:34,4
2024-05-01 15:18:44,5
2024-05-01 15:18:54,5
2024-05-01 15:19:04,4
2024-05-01 15:19:14,4
2024-05-01 15:19:24,6
2024-05-01 15:19:34,3
2024-05-01 15:19:44,5
2024-05-01 15:19:54,4
2024-05-01 15:20:04,3
2024-05-01 15:20:14,4
2024-05-01 15:20:24,3
2024-05-01 15:20:34,8
2024-05-01 15:20:44,5
2024-05-01 15:20:54,5
2024-05-01 15:21:04,3
2024-05-01 15:21:14,1
2024-05-01 15:21:24,4
2024-05-01 15:21:34,4
2024-05-01 15:21:44,3
2024-05-01 15:21:54,4
2024-05-01 15:22:04,3
2024-05-01 15:22:14,7
2024-05-01 15:22:24,6
2024-05-01 15:22:34,4
2024-05-01 15:22:44,3
2024-05-01 15:22:54,4
2024-05-01 15:23:04,1
2024-05-01 15:23:14,5
2024-05-01 15:23:24,8
2024-05-01 15:23:34,5
2024-05-01 15:23:44,4
2024-05-01 15:23:54,2
2024-05-01 15:24:04,4
2024-05-01 15:24:14,4
2024-05-01 15:24:24,7
2024-05-01 15:24:34,4
2024-05-01 15:24:44,2
2024-05-01 15:24:54,1
2024-05-01 15:25:04,5
2024-05-01 15:25:14,3
2024-05-01 15:25:24,5
2024-05-01 15:25:34,5
2024-05-01 15:25:44,2
2024-05-01 15:25:54,9
2024-05-01 15:26:04,6
2024-05-01 15:26:14,4
2024-05-01 15:26:24,3
