timestamps,vehicle_count
2024-05-01 15:03:45,3
2024-05-01 15:03:55,4
2024-05-01 15:04:05,2
2024-05-01 15:04:15,4
2024-05-01 15:04:25,4
2024-05-01 15:04:35,4
2024-05-01 15:04:45,3
2024-05-01 15:04:55,3
2024-05-01 15:05:05,3
2024-05-01 15:05:15,4
2024-05-01 15:05:25,5
2024-05-01 15:05:35,5
2024-05-01 15:05:45,6
2024-05-01 15:05:55,3
2024-05-01 15:06:05,6
2024-05-01 15:06:15,8
2024-05-01 15:06:25,8
2024-05-01 15:06:35,7
2024-05-01 15:06:45,7
2024-05-01 15:06:55,8
2024-05-01 15:07:05,7
2024-05-01 15:07:15,4
2024-05-01 15:07:25,4
2024-05-01 15:07:35,5
2024-05-01 15:07:45,7
2024-05-01 15:07:55,3
2024-05-01 15:08:05,6
2024-05-01 15:08:15,5
2024-05-01 15:08:25,6
2024-05-01 15:08:35,4
2024-05-01 15:08:45,2
2024-05-01 15:08:55,5
2024-05-01 15:09:05,4
2024-05-01 15:09:15,1
2024-05-01 15:09:25,6
2024-05-01 15:09:35,4
2024-05-01 15:09:45,3
2024-05-01 15:09:55,5
2024-05-01 15:10:05,6
2024-05-01 15:10:15,4
2024-05-01 15:10:25,4
2024-05-01 15:10:35,2
2024-05-01 15:10:45,4
2024-05-01 15:10:55,3
2024-05-01 15:11:05,5
2024-05-01 15:11:15,5
2024-05-01 15:11:25,6
2024-05-01 15:11:35,7
2024-05-01 15:11:45,8
2024-05-01 15:11:55,6
2024-05-01 15:12:05,5
2024-05-01 15:12:15,4
2024-05-01 15:12:25,5
2024-05-01 15:12:35,6
2024-05-01 15:12:45,2
2024-05-01 15:12:55,1
2024-05-01 15:13:05,4
2024-05-01 15:13:15,4
2024-05-01 15:13:25,5
2024-05-01 15:13:35,7
2024-05-01 15:13:45,7
2024-05-01 15:13:55,4
2024-05-01 15:14:05,4
2024-05-01 15:14:15,3
2024-05-01 15:14:25,6
2024-05-01 15:14:35,7
2024-05-01 15:14:45,7
2024-05-01 15:14:55,7
2024-05-01 15:15:05,7
2024-05-01 15:15:15,6
2024-05-01 15:15:25,5
2024-05-01 15:15:35,5
2024-05-01 15:15:45,8
2024-05-01 15:15:55,5
2024-05-01 15:16:05,6
2024-05-01 15:16:15,7
2024-05-01 15:16:25,8
2024-05-01 15:16:35,9
2024-05-01 15:16:45,10
2024-05-01 15:16:55,9
2024-05-01 15:17:05,8
2024-05-01 15:17:15,8
2024-05-01 15:17:25,8
2024-05-01 15:17:35,9
2024-05-01 15:17:45,4
2024-05-01 15:17:55,3
2024-05-01 15:18:05,1
2024-05-01 15:18:15,3
2024-05-01 15:18:25,4
2024-05-01 15:18:35,3
2024-05-01 15:18:45,5
2024-05-01 15:18:55,4
2024-05-01 15:19:05,3
2024-05-01 15:19:15,4
2024-05-01 15:19:25,4
2024-05-01 15:19:35,4
2024-05-01 15:19:45,3
2024-05-01 15:19:55,4
2024-05-01 15:20:05,2
2024-05-01 15:20:15,4
2024-05-01 15:20:25,3
2024-05-01 15:20:35,6
2024-05-01 15:20:45,7
2024-05-01 15:20:55,5
2024-05-01 15:21:05,6
2024-05-01 15:21:15,6
2024-05-01 15:21:25,4
2024-05-01 15:21:35,4
2024-05-01 15:21:45,3
2024-05-01 15:21:55,4
2024-05-01 15:22:05,4
2024-05-01 15:22:15,4
2024-05-01 15:22:25,5
2024-05-01 15:22:35,6
2024-05-01 15:22:45,5
2024-05-01 15:22:55,3
2024-05-01 15:23:05,2
2024-05-01 15:23:15,2
2024-05-01 15:23:25,3
2024-05-01 15:23:35,3
2024-05-01 15:23:45,3
2024-05-01 15:23:55,1
2024-05-01 15:24:05,3
2024-05-01 15:24:15,2
2024-05-01 15:24:25,3
2024-05-01 15:24:35,3
2024-05-01 15:24:45,5
2024-05-01 15:24:55,3
2024-05-01 15:25:05,1
2024-05-01 15:25:15,7
2024-05-01 15:25:25,7
2024-05-01 15:25:35,5
2024-05-01 15:25:45,3
2024-05-01 15:25:55,3
2024-05-01 15:26:05,2
2024-05-01 15:26:15,5
2024-05-01 15:26:25,3
2024-05-01 15:26:35,2
2024-05-01 15:26:45,3
2024-05-01 15:26:55,4
2024-05-01 15:27:05,5
2024-05-01 15:27:15,6
2024-05-01 15:27:25,5
2024-05-01 15:27:35,2
2024-05-01 15:27:45,1
2024-05-01 15:27:55,1
2024-05-01 15:28:05,2
2024-05-01 15:28:15,4
2024-05-01 15:28:25,3
2024-05-01 15:28:35,1
2024-05-01 15:28:45,1
2024-05-01 15:28:55,1
2024-05-01 15:29:05,1
2024-05-01 15:29:15,4
2024-05-01 15:29:25,3
2024-05-01 15:29:35,3
2024-05-01 15:29:45,3
2024-05-01 15:29:55,6
2024-05-01 15:30:05,3
2024-05-01 15:30:15,4
2024-05-01 15:30:25,2
2024-05-01 15:30:35,4
2024-05-01 15:30:45,4
2024-05-01 15:30:55,7
2024-05-01 15:31:05,9
2024-05-01 15:31:15,8
2024-05-01 15:31:25,7
2024-05-01 15:31:35,6
2024-05-01 15:31:45,7
2024-05-01 15:31:55,5
2024-05-01 15:32:05,4
2024-05-01 15:32:15,3
2024-05-01 15:32:25,1
2024-05-01 15:32:35,2
2024-05-01 15:32:45,1
2024-05-01 15:32:55,2
2024-05-01 15:33:05,1
2024-05-01 15:33:15,4
2024-05-01 15:33:25,3
2024-05-01 15:33:35,4
2024-05-01 15:33:45,5
2024-05-01 15:33:55,6
2024-05-01 15:34:05,4
2024-05-01 15:34:15,2
2024-05-01 15:34:25,3
2024-05-01 15:34:35,3
2024-05-01 15:34:45,3
2024-05-01 15:34:55,5
2024-05-01 15:35:05,4
2024-05-01 15:35:15,2
2024-05-01 15:35:25,3
2024-05-01 15:35:35,2
2024-05-01 15:35:45,3
2024-05-01 15:35:55,5
2024-05-01 15:36:05,3
2024-05-01 15:36:15,4
2024-05-01 15:36:25,10
2024-05-01 15:36:35,7
2024-05-01 15:36:45,10
2024-05-01 15:36:55,6
2024-05-01 15:37:05,5
2024-05-01 15:37:15,5
2024-05-01 15:37:25,6
2024-05-01 15:37:35,6
2024-05-01 15:37:45,2
2024-05-01 15:37:55,3
2024-05-01 15:38:05,8
2024-05-01 15:38:15,6
2024-05-01 15:38:25,4
2024-05-01 15:38:35,2
2024-05-01 15:38:45,4
2024-05-01 15:38:55,4
2024-05-01 15:39:05,4
2024-05-01 15:39:15,4
2024-05-01 15:39:25,4
2024-05-01 15:39:35,4
2024-05-01 15:39:45,2
2024-05-01 15:39:55,2
2024-05-01 15:40:05,3
2024-05-01 15:40:15,3
2024-05-01 15:40:25,4
2024-05-01 15:40:35,5
2024-05-01 15:40:45,5
2024-05-01 15:40:55,4
2024-05-01 15:41:05,3
2024-05-01 15:41:15,3
2024-05-01 15:41:25,1
2024-05-01 15:41:35,3
2024-05-01 15:41:45,5
2024-05-01 15:41:55,6
2024-05-01 15:42:05,4
2024-05-01 15:42:15,3
2024-05-01 15:42:25,2
2024-05-01 15:42:35,3
2024-05-01 15:42:45,4
2024-05-01 15:42:55,3
2024-05-01 15:43:05,6
2024-05-01 15:43:15,2
2024-05-01 15:43:25,5
2024-05-01 15:43:35,4
2024-05-01 15:43:45,5
2024-05-01 15:43:55,2
2024-05-01 15:44:05,2
2024-05-01 15:44:15,5
2024-05-01 15:44:25,6
2024-05-01 15:44:35,5
2024-05-01 15:44:45,5
2024-05-01 15:44:55,2
2024-05-01 15:45:05,3
2024-05-01 15:45:15,4
2024-05-01 15:45:25,2
2024-05-01 15:45:35,3
2024-05-01 15:45:45,5
2024-05-01 15:45:55,6
2024-05-01 15:46:05,3
2024-05-01 15:46:15,4
2024-05-01 15:46:25,6
2024-05-01 15:46:35,7
2024-05-01 15:46:45,1
2024-05-01 15:46:55,3
2024-05-01 15:47:05,2
2024-05-01 15:47:15,2
2024-05-01 15:47:25,3
2024-05-01 15:47:35,5
2024-05-01 15:47:45,3
2024-05-01 15:47:55,3
2024-05-01 15:48:05,1
2024-05-01 15:48:15,4
2024-05-01 15:48:25,4
2024-05-01 15:48:35,6
2024-05-01 15:48:45,7
2024-05-01 15:48:55,5
2024-05-01 15:49:05,5
2024-05-01 15:49:15,4
2024-05-01 15:49:25,6
2024-05-01 15:49:35,4
2024-05-01 15:49:45,5
2024-05-01 15:49:55,2
2024-05-01 15:50:05,2
2024-05-01 15:50:15,4
2024-05-01 15:50:25,5
2024-05-01 15:50:35,5
2024-05-01 15:50:45,3
2024-05-01 15:50:55,4
2024-05-01 15:51:05,10
2024-05-01 15:51:15,7
2024-05-01 15:51:25,9
2024-05-01 15:51:35,8
2024-05-01 15:51:45,5
2024-05-01 15:51:55,4
2024-05-01 15:52:05,5
2024-05-01 15:52:15,5
2024-05-01 15:52:25,5
2024-05-01 15:52:35,10
2024-05-01 15:52:45,5
2024-05-01 15:52:55,4
2024-05-01 15:53:05,6
2024-05-01 15:53:15,6
2024-05-01 15:53:25,6
2024-05-01 15:53:35,8
2024-05-01 15:53:45,4
2024-05-01 15:53:55,3
2024-05-01 15:54:05,1
2024-05-01 15:54:15,1
2024-05-01 15:54:25,1
2024-05-01 15:54:35,4
2024-05-01 15:54:45,3
2024-05-01 15:54:55,2
2024-05-01 15:55:05,1
2024-05-01 15:55:15,1
2024-05-01 15:55:25,5
2024-05-01 15:55:35,3
2024-05-01 15:55:45,2
2024-05-01 15:55:55,1
2024-05-01 15:56:05,2
2024-05-01 15:56:15,5
2024-05-01 15:56:25,6
2024-05-01 15:56:35,6
2024-05-01 15:56:45,8
2024-05-01 15:56:55,5
2024-05-01 15:57:05,6
2024-05-01 15:57:15,6
2024-05-01 15:57:25,3
2024-05-01 15:57:35,7
2024-05-01 15:57:45,4
2024-05-01 15:57:55,1
2024-05-01 15:58:05,5
2024-05-01 15:58:15,4
2024-05-01 15:58:25,4
2024-05-01 15:58:35,4
2024-05-01 15:58:45,4
2024-05-01 15:58:55,5
2024-05-01 15:59:05,5
2024-05-01 15:59:15,4
2024-05-01 15:59:25,6
2024-05-01 15:59:35,2
2024-05-01 15:59:45,3
2024-05-01 15:59:55,5
2024-05-01 16:00:05,4
2024-05-01 16:00:15,6
2024-05-01 16:00:25,3
2024-05-01 16:00:35,2
2024-05-01 16:00:45,3
2024-05-01 16:00:55,3
2024-05-01 16:01:05,4
2024-05-01 16:01:15,4
2024-05-01 16:01:25,6
2024-05-01 16:01:35,3
2024-05-01 16:01:45,4
2024-05-01 16:01:55,1
2024-05-01 16:02:05,5
2024-05-01 16:02:15,2
2024-05-01 16:02:25,4
2024-05-01 16:02:35,4
2024-05-01 16:02:45,2
2024-05-01 16:02:55,3
2024-05-01 16:03:05,2
2024-05-01 16:03:15,2
2024-05-01 16:03:25,2
2024-05-01 16:03:35,2
2024-05-01 16:03:45,1
2024-05-01 16:03:55,3
2024-05-01 16:04:05,5
2024-05-01 16:04:15,5
2024-05-01 16:04:25,9
2024-05-01 16:04:35,7
2024-05-01 16:04:45,8
2024-05-01 16:04:55,8
2024-05-01 16:05:05,4
2024-05-01 16:05:15,6
2024-05-01 16:05:25,4
2024-05-01 16:05:35,4
2024-05-01 16:05:45,2
2024-05-01 16:05:55,6
2024-05-01 16:06:05,5
2024-05-01 16:06:15,3
2024-05-01 16:06:25,1
2024-05-01 16:06:35,4
2024-05-01 16:06:45,3
2024-05-01 16:06:55,3
2024-05-01 16:07:05,5
2024-05-01 16:07:15,5
2024-05-01 16:07:25,4
2024-05-01 16:07:35,7
2024-05-01 16:07:45,5
2024-05-01 16:07:55,4
2024-05-01 16:08:05,3
2024-05-01 16:08:15,1
2024-05-01 16:08:25,4
2024-05-01 16:08:35,3
2024-05-01 16:08:45,3
2024-05-01 16:08:55,3
2024-05-01 16:09:05,4
2024-05-01 16:09:15,5
2024-05-01 16:09:25,5
2024-05-01 16:09:35,6
2024-05-01 16:09:45,5
2024-05-01 16:09:55,6
2024-05-01 16:10:05,6
2024-05-01 16:10:15,4
2024-05-01 16:10:25,6
2024-05-01 16:10:35,2
2024-05-01 16:10:45,5
2024-05-01 16:10:55,1
2024-05-01 16:11:05,3
2024-05-01 16:11:15,4
2024-05-01 16:11:25,2
2024-05-01 16:11:35,3
2024-05-01 16:11:45,3
2024-05-01 16:11:55,4
2024-05-01 16:12:05,1
2024-05-01 16:12:15,1
2024-05-01 16:12:25,3
2024-05-01 16:12:35,5
2024-05-01 16:12:45,3
2024-05-01 16:12:55,1
2024-05-01 16:13:05,4
2024-05-01 16:13:15,1
2024-05-01 16:13:25,1
2024-05-01 16:13:35,3
2024-05-01 16:13:45,8
2024-05-01 16:13:55,9
2024-05-01 16:14:05,7
2024-05-01 16:14:15,5
2024-05-01 16:14:25,3
2024-05-01 16:14:35,6
2024-05-01 16:14:45,5
2024-05-01 16:14:55,5
2024-05-01 16:15:05,5
2024-05-01 16:15:15,5
2024-05-01 16:15:25,1
2024-05-01 16:15:35,3
2024-05-01 16:15:45,1
2024-05-01 16:15:55,3
2024-05-01 16:16:05,2
2024-05-01 16:16:15,3
2024-05-01 16:16:25,4
2024-05-01 16:16:35,4
2024-05-01 16:16:45,2
2024-05-01 16:16:55,3
2024-05-01 16:17:05,5
2024-05-01 16:17:15,4
2024-05-01 16:17:25,3
2024-05-01 16:17:35,8
2024-05-01 16:17:45,8
2024-05-01 16:17:55,8
2024-05-01 16:18:05,10
2024-05-01 16:18:15,8
2024-05-01 16:18:25,5
2024-05-01 16:18:35,1
2024-05-01 16:18:45,4
2024-05-01 16:18:55,4
2024-05-01 16:19:05,2
2024-05-01 16:19:15,2
2024-05-01 16:19:25,3
2024-05-01 16:19:35,2
2024-05-01 16:19:45,3
2024-05-01 16:19:55,3
2024-05-01 16:20:05,1
2024-05-01 16:20:15,1
2024-05-01 16:20:25,3
2024-05-01 16:20:35,4
2024-05-01 16:20:45,9
2024-05-01 16:20:55,8
2024-05-01 16:21:05,7
2024-05-01 16:21:15,8
2024-05-01 16:21:25,6
2024-05-01 16:21:35,3
2024-05-01 16:21:45,1
2024-05-01 16:21:55,3
2024-05-01 16:22:05,4
2024-05-01 16:22:15,5
2024-05-01 16:22:25,7
2024-05-01 16:22:35,5
2024-05-01 16:22:45,6
2024-05-01 16:22:55,4
2024-05-01 16:23:05,5
2024-05-01 16:23:15,4
2024-05-01 16:23:25,3
2024-05-01 16:23:35,6
2024-05-01 16:23:45,5
2024-05-01 16:23:55,5
2024-05-01 16:24:05,4
2024-05-01 16:24:15,4
2024-05-01 16:24:25,5
2024-05-01 16:24:35,3
2024-05-01 16:24:45,7
2024-05-01 16:24:55,4
2024-05-01 16:25:05,4
2024-05-01 16:25:15,4
2024-05-01 16:25:25,6
2024-05-01 16:25:35,7
2024-05-01 16:25:45,7
2024-05-01 16:25:55,8
2024-05-01 16:26:05,7
2024-05-01 16:26:15,7
2024-05-01 16:26:25,5
2024-05-01 16:26:35,4
2024-05-01 16:26:45,5
2024-05-01 16:26:55,7
2024-05-01 16:27:05,5
2024-05-01 16:27:15,6
2024-05-01 16:27:25,7
2024-05-01 16:27:35,4
2024-05-01 16:27:45,4
2024-05-01 16:27:55,4
2024-05-01 16:28:05,5
2024-05-01 16:28:15,4
2024-05-01 16:28:25,5
2024-05-01 16:28:35,7
2024-05-01 16:28:45,4
2024-05-01 16:28:55,6
2024-05-01 16:29:05,3
2024-05-01 16:29:15,2
2024-05-01 16:29:25,4
2024-05-01 16:29:35,5
2024-05-01 16:29:45,6
2024-05-01 16:29:55,2
2024-05-01 16:30:05,3
2024-05-01 16:30:15,2
2024-05-01 16:30:25,2
2024-05-01 16:30:35,5
2024-05-01 16:30:45,1
2024-05-01 16:30:55,4
2024-05-01 16:31:05,3
2024-05-01 16:31:15,4
2024-05-01 16:31:25,4
2024-05-01 16:31:35,1
2024-05-01 16:31:45,1
2024-05-01 16:31:55,3
2024-05-01 16:32:05,5
2024-05-01 16:32:15,2
2024-05-01 16:32:25,4
2024-05-01 16:32:35,6
2024-05-01 16:32:45,2
2024-05-01 16:32:55,5
