frame,flow,density,speed,TPI,weighted_flow_rate,weighted_speed,congestion_factor,smoothed_congestion_factor,final_theoretical_value,normalized_smoothed_congestion_factor,Weather Impact,Accident Impact,Dynamic Capacity,Time Interval,Blockage Probability
93,60,9,17.07528884,5.077512937,58.90808233,20.53999192,30.98099866,27.0744465,11.67659301,0.288998015,50,100,1150,1,0.947826087
94,56,10,19.09579813,4.490516678,58.37934009,20.27741123,28.83271179,27.3941311,11.361601,0.293535689,50,100,1150,1,0.951304348
95,56,10,18.13770115,4.536722354,57.9467328,19.88837304,30.31489749,27.92517953,11.55325951,0.301073509,50,100,1150,1,0.951304348
96,56,9,21.02999911,3.140072139,57.59278138,20.09594142,23.61820813,27.14209382,10.34067864,0.289958216,50,100,1150,1,0.951304348
97,55,9,26.03569922,2.234693898,57.12136658,21.17589738,18.82369844,25.6296583,9.253183218,0.26849037,50,100,1150,1,0.952173913
98,55,9,23.6205967,2.587880124,56.73566357,21.62038817,20.70844292,24.73489187,9.231983647,0.255789857,50,100,1150,1,0.952173913
99,58,10,20.51768715,2.825148703,56.96554292,21.41989707,27.83370006,25.29831154,9.567097553,0.263787161,50,100,1150,1,0.949565217
100,58,7,25.10239525,2.197894394,57.15362602,22.08944219,15.99459722,23.60672712,8.620544211,0.239776436,50,100,1150,1,0.949565217
101,57,7,18.44764587,3.355156385,57.12569402,21.42729741,21.24274449,23.17691209,9.301683097,0.233675546,50,100,1150,1,0.950434783
102,51,9,18.35513475,4.136257765,56.01193147,20.86872238,24.58216322,23.4324123,9.925104125,0.237302173,50,100,1150,1,0.955652174
103,52,9,21.82987877,3.410991845,55.28248939,21.04347809,21.15998948,23.01924451,9.293467646,0.231437577,50,100,1150,1,0.954782609
104,47,10,14.57148461,6.450955581,53.77658222,19.866752,31.51647048,24.56419469,11.88492731,0.253366943,50,100,1150,1,0.959130435
105,44,8,22.24469918,5.525320434,51.99902182,20.29910603,15.65199861,22.9437954,10.75086292,0.230366636,50,100,1150,1,0.96173913
106,48,9,22.70934543,4.961246771,51.27192694,20.73733138,18.8070793,22.1916652,10.1303723,0.219690733,50,100,1150,1,0.95826087
107,52,8,18.76786769,5.975843821,51.40430386,20.37924707,21.79794914,22.12008047,10.81911481,0.218674643,50,100,1150,1,0.954782609
108,50,10,17.06505544,6.835020281,51.14897589,19.77666677,28.75026508,23.32556858,11.78218477,0.235785609,50,100,1150,1,0.956521739
109,61,12,21.74382,3.769678608,52.94007118,20.134331,33.17775454,25.11687512,10.17383756,0.261211812,50,100,1150,1,0.946956522
110,63,9,17.51700837,3.834821662,54.76914915,19.65845416,31.72002744,26.31744827,10.57960964,0.278253014,50,100,1150,1,0.945217391
111,57,9,18.39663383,4.579403756,55.17475839,19.42903228,27.38582992,26.51169948,11.15909247,0.281010259,50,100,1150,1,0.950434783
112,56,8,19.2414827,4.10014438,55.32480232,19.39493235,22.89594996,25.85429047,10.62638821,0.271678849,50,100,1150,1,0.951304348
113,58,8,26.67261792,3.23203732,55.8112019,20.71814791,17.22322087,24.28500509,9.547927651,0.249404064,50,100,1150,1,0.949565217
114,56,8,19.03555623,4.690470465,55.84552883,20.41222215,23.13729871,24.0763312,10.50622869,0.246442101,50,100,1150,1,0.951304348
115,53,10,20.63737574,2.925631594,55.32815995,20.45315917,25.31061597,24.30074662,9.338166101,0.249627503,50,100,1150,1,0.953913043
116,54,9,19.36653762,1.608348831,55.08667632,20.25559161,24.68975769,24.3714759,8.437286952,0.25063145,50,100,1150,1,0.953043478
117,56,13,19.91313327,0.717401631,55.25273517,20.19332646,35.98173736,26.48243253,8.446910901,0.280594837,50,100,1150,1,0.951304348
118,57,8,29.73918473,0.075510276,55.57041969,21.92893705,15.21205033,24.43327213,7.382838832,0.251508599,50,100,1150,1,0.950434783
119,20,11,22.21859374,9.113988149,49.10307065,21.98160191,9.925790418,21.79554818,12.91845616,0.21406816,50,100,1150,1,0.982608696
120,31,6,19.99048257,6.535368061,45.81160326,21.61958021,9.223794481,19.50977478,10.42769008,0.181623384,50,100,1150,1,0.973043478
121,40,10,27.27973438,4.767275158,44.75494812,22.64869915,14.57897309,18.61326538,8.921072226,0.168898131,50,100,1150,1,0.965217391
122,52,8,19.81794936,5.247767976,46.07223028,22.13401737,20.67137744,18.98746758,9.369677856,0.17420964,50,100,1150,1,0.954782609
123,61,10,15.2787209,6.257497471,48.78637023,20.88759983,38.97654341,22.621845,11.16680173,0.2257968,50,100,1150,1,0.946956522
124,61,8,17.55723471,5.445422297,51.00703019,20.2820789,27.24669684,23.46272715,10.85061375,0.237732468,50,100,1150,1,0.946956522
125,58,10,18.79303378,5.350478551,52.27847925,20.01134342,30.32182531,24.70983591,11.15828576,0.255434207,50,100,1150,1,0.949565217
126,66,10,20.03382385,4.09005263,54.7733012,20.01543077,32.38558998,26.10542756,10.69466511,0.275243545,50,100,1150,1,0.942608696
127,66,10,25.35655997,3.35697004,56.81451916,20.98654517,25.71881182,26.03513379,10.16041916,0.27424578,50,100,1150,1,0.942608696
128,71,11,21.79514813,3.494769278,59.3936975,21.13356389,35.27673355,27.71542465,10.76096589,0.298096201,50,100,1150,1,0.93826087
129,66,10,21.93038108,4.029279565,60.59484341,21.27843974,29.64728943,28.06667279,11.24049753,0.303081895,50,100,1150,1,0.942608696
130,64,9,24.4853408,3.585053225,61.21396279,21.86151266,23.23362346,27.18793655,10.66591822,0.290608918,50,100,1150,1,0.944347826
131,62,10,17.13052757,5.289557071,61.35687864,21.00133355,35.44987509,28.69010719,12.30972211,0.311931062,50,100,1150,1,0.946086957
132,55,9,23.34943819,4.05071066,60.20108253,21.42826167,20.94388958,27.28170399,11.02000866,0.291939874,50,100,1150,1,0.952173913
133,63,10,20.22609447,4.082420791,60.70997661,21.20968582,30.63770654,27.89188627,11.22526044,0.300600937,50,100,1150,1,0.945217391
134,58,7,13.53455401,6.117165249,60.21725359,19.81420731,29.17798455,28.12572232,12.71973237,0.303920058,50,100,1150,1,0.949565217
135,59,9,23.02454918,3.680669795,59.99593476,20.39790583,22.76345429,27.1507645,10.72169821,0.29008129,50,100,1150,1,0.948695652
136,62,11,20.34853971,4.453042062,60.36031026,20.38893017,32.97593067,28.20988562,11.58009513,0.30511469,50,100,1150,1,0.946086957
137,65,9,18.59958693,5.004246784,61.20389021,20.06359504,30.86454185,28.69255039,12.11073787,0.311965741,50,100,1150,1,0.943478261
138,64,10,18.23868321,4.113852361,61.71227381,19.73179289,34.42077507,29.73404579,11.79991039,0.326748958,50,100,1150,1,0.944347826
139,63,9,19.19350552,3.653682963,61.94640584,19.63392246,29.01971919,29.60416822,11.43882854,0.324905447,50,100,1150,1,0.945217391
140,71,12,22.4319741,2.657172905,63.59251387,20.14265912,37.41500824,31.02432095,11.16731732,0.34506341,50,100,1150,1,0.93826087
141,74,12,26.16558819,1.822075442,65.48478408,21.23773713,33.5263559,31.4792364,10.71922373,0.351520581,50,100,1150,1,0.935652174
142,72,6,19.04484716,2.572874415,66.66936879,20.83902987,22.25650558,29.80237625,10.74172496,0.327718856,50,100,1150,1,0.937391304
143,75,9,29.811868,1.892758504,68.18402901,22.47045498,22.41696223,28.4595737,9.862803062,0.308658818,50,100,1150,1,0.934782609
144,76,9,24.27114076,2.294256008,69.60511464,22.7978524,27.79444058,28.3386404,10.10757133,0.306942264,50,100,1150,1,0.933913043
145,69,10,23.1674286,2.533541948,69.4950938,22.86504807,29.36525179,28.52529702,10.33106847,0.30959171,50,100,1150,1,0.94
146,66,12,24.01106127,2.443318352,68.8596222,23.07341411,32.55672984,29.25828481,10.48780829,0.319995901,50,100,1150,1,0.942608696
147,53,8,18.69891023,3.392388192,65.97605453,22.27804976,22.29293199,27.99185702,10.77222884,0.302019944,50,100,1150,1,0.953913043
148,54,8,28.73355118,2.610189027,63.79859007,23.45177729,14.91437005,25.61413212,9.511371954,0.268269988,50,100,1150,1,0.953043478
149,52,8,22.46626304,3.622525706,61.65339187,23.27259288,18.2876944,24.28205253,9.820383754,0.249362155,50,100,1150,1,0.954782609
150,53,8,16.03785524,5.197608366,60.0800479,21.95718604,25.88001853,24.5725918,11.0101034,0.253486134,50,100,1150,1,0.953913043
151,52,8,21.79972051,4.064978016,58.61094828,21.92855594,18.83431678,23.52926907,9.904265333,0.238676979,50,100,1150,1,0.954782609
152,55,12,22.9431795,3.353739814,57.95441223,22.11303295,28.40911575,24.41651392,9.672572046,0.25127073,50,100,1150,1,0.952173913
153,55,9,22.45914577,2.993718653,57.41724637,22.17596256,21.75603591,23.93279065,9.275440252,0.244404654,50,100,1150,1,0.952173913
154,59,9,22.93927766,2.60673466,57.70501976,22.31474712,22.84626718,23.73524093,8.94528654,0.241600589,50,100,1150,1,0.948695652
155,60,10,29.31755405,1.819160399,58.12228889,23.58798475,20.29006131,23.10884463,8.206065669,0.232709381,50,100,1150,1,0.947826087
156,61,7,21.42321429,2.448699607,58.64550909,23.19439012,19.63671907,22.47754908,8.457354447,0.223748632,50,100,1150,1,0.946956522
157,65,9,22.99772526,2.249051867,59.80087108,23.15863287,25.08753479,22.95209193,8.459963887,0.230484399,50,100,1150,1,0.943478261
158,60,9,23.68224938,2.482872258,59.83707633,23.25383587,22.51651579,22.87289627,8.599879462,0.229360278,50,100,1150,1,0.947826087
159,53,7,25.92230003,2.818291729,58.59397155,23.73901117,14.17363362,21.29121215,8.360167856,0.206909502,50,100,1150,1,0.953913043
160,52,9,23.49918951,3.314353261,57.39506763,23.69540724,19.68816488,20.99974901,8.619971986,0.20277241,50,100,1150,1,0.954782609
161,52,9,19.42457638,4.18977556,56.41414624,22.91889253,23.71443141,21.49332763,9.380841181,0.209778374,50,100,1150,1,0.954782609
162,52,10,22.32844113,3.968722407,55.6115742,22.81153773,22.99762814,21.76683681,9.308156728,0.213660624,50,100,1150,1,0.954782609
163,52,10,23.10693622,3.676884622,54.95492434,22.86524655,22.23922643,21.85272583,9.129636986,0.214879752,50,100,1150,1,0.954782609
164,53,8,21.09940276,4.294139252,54.59948355,22.54418404,19.81536271,21.48229618,9.450586329,0.209621791,50,100,1150,1,0.953913043
165,54,10,23.41647528,4.113912627,54.49048654,22.70278245,22.7876388,21.7196312,9.395628198,0.212990577,50,100,1150,1,0.953043478
166,55,10,27.51487885,3.437478998,54.58312535,23.57770907,19.8109013,21.3725894,8.818012118,0.208064589,50,100,1150,1,0.952173913
167,61,10,25.96786542,3.414055651,55.74982984,24.01228295,23.2357234,21.71134104,8.903241267,0.212872905,50,100,1150,1,0.946956522
168,66,12,25.48652281,3.596672146,57.61349714,24.28032656,30.70822541,23.34713819,9.52181196,0.236091773,50,100,1150,1,0.942608696
169,66,10,20.18642318,4.377379566,59.13831584,23.53598049,32.14668839,24.94705641,10.54828262,0.258801368,50,100,1150,1,0.942608696
170,66,9,16.67684418,6.112630955,60.38589478,22.2888648,34.84342024,26.74639529,12.30276025,0.284341583,50,100,1150,1,0.942608696
171,70,11,14.08193695,8.052869459,62.13391391,20.7966961,53.18223515,31.55291163,15.10288211,0.352566344,50,100,1150,1,0.939130435
172,66,12,11.09475413,12.26077671,62.83683865,19.03270665,68.82422785,38.32951458,20.08139807,0.448754951,50,100,1150,1,0.942608696
173,63,14,3.519009785,38.11497902,62.86650435,16.21203449,221.1987648,71.57846916,48.15402606,0.920697998,50,100,1150,1,0.945217391
174,56,14,7.826990542,13.30560662,61.61804902,14.68748105,94.99230196,75.83552967,32.06458353,0.98112366,50,100,1150,1,0.951304348
175,54,15,9.331657472,6.350346596,60.23294919,13.71369494,83.14976415,77.16539048,27.59485976,1,50,100,1150,1,0.953043478
176,61,13,11.56442203,1.771969514,60.37241298,13.32291805,66.26923346,75.18427102,23.79565997,0.97187955,50,100,1150,1,0.946956522
177,59,10,18.95764331,0.178810755,60.12288335,14.34741355,30.57924284,67.0742659,20.2474473,0.856764336,50,100,1150,1,0.948695652
178,21,12,20.88664427,12.32959236,53.00963183,15.53636459,12.06360366,57.07232731,25.75241284,0.714794598,50,100,1150,1,0.98173913
179,28,11,21.41455341,8.338788352,48.46242604,16.6051262,14.30556188,49.29655178,20.62611738,0.604423513,50,100,1150,1,0.975652174
180,33,10,20.81361128,6.432270982,45.65107585,17.3703053,15.71765552,43.19129791,17.45997906,0.517764184,50,100,1150,1,0.971304348
181,41,10,19.64088008,5.963172259,44.8054257,17.78313708,20.60485929,39.08467271,15.89962239,0.459473834,50,100,1150,1,0.964347826
182,53,11,23.4400604,3.709179702,46.2953483,18.81166859,24.58222704,36.44786441,13.53078511,0.422046391,50,100,1150,1,0.953913043
183,56,9,25.5,3.093837535,48.05983043,20.02772885,19.55769231,33.37692402,12.17876348,0.378456781,50,100,1150,1,0.951304348
184,56,9,23.98434507,3.289347986,49.50349762,20.74711362,20.76837255,31.08446012,11.62788163,0.345917039,50,100,1150,1,0.951304348
185,61,13,21.91516756,3.592092611,51.59377078,20.95948706,35.66781277,31.91779697,12.08980392,0.357745607,50,100,1150,1,0.946956522
186,61,9,19.56055412,3.702667577,53.30399427,20.70513562,27.59146117,31.13119046,11.93122444,0.34658034,50,100,1150,1,0.946956522
187,61,9,23.1771534,3.259286518,54.70326804,21.15459339,23.37696558,29.72133139,11.19789998,0.326568487,50,100,1150,1,0.946956522
188,62,10,22.50298781,3.166604591,56.02994658,21.39975602,27.17038348,29.25752268,10.99388002,0.319985083,50,100,1150,1,0.946086957
189,67,11,23.7849738,2.429729176,58.02450175,21.83343198,30.57446165,29.49696613,10.54990026,0.323383797,50,100,1150,1,0.94173913
190,72,10,23.70149744,2.166998572,60.56550143,22.17308024,29.95682403,29.58057666,10.391072,0.324570583,50,100,1150,1,0.937391304
191,70,10,23.33028172,1.959439936,62.28086481,22.38348051,29.58420754,29.58123682,10.245979,0.324579954,50,100,1150,1,0.939130435
192,70,7,23.04409067,1.983774772,63.68434393,22.50359145,20.96067361,28.01386169,9.792800846,0.302332283,50,100,1150,1,0.939130435
193,67,6,19.4320873,2.457851969,64.28719049,21.94513615,20.3189959,26.61479518,9.704934932,0.282473622,50,100,1150,1,0.94173913
194,60,9,28.97412955,2.329664464,63.50770131,23.22313495,18.47382801,25.13461933,9.171150924,0.261463677,50,100,1150,1,0.947826087
195,57,6,19.77679516,3.754178239,62.32448289,22.59652772,17.01452311,23.6582382,9.725396227,0.240507596,50,100,1150,1,0.950434783
196,53,9,21.34415511,4.244898573,60.62912236,22.36882361,22.04250965,23.36446937,9.980769813,0.236337776,50,100,1150,1,0.953913043
197,50,7,22.45990347,3.934121984,58.69655466,22.38538358,15.3964062,21.91573061,9.328604573,0.215774056,50,100,1150,1,0.956521739
198,51,10,21.33327816,3.889715942,57.29718109,22.19409169,23.58784587,22.21975157,9.38872663,0.220089397,50,100,1150,1,0.955652174
199,51,9,17.57889746,4.124820917,56.15223907,21.35496546,25.63762536,22.84118317,9.739729592,0.228910135,50,100,1150,1,0.955652174
200,55,10,25.6734844,2.380949612,55.94274106,22.14015073,21.2046662,22.54363463,8.429755117,0.224686665,50,100,1150,1,0.952173913
